Created: 11-01-2025  01:00:11
VNA version 546B
"transformer open"
Z0, 50
Freq(MHz),SWR,Rs,Xs,Zmag,Phase(deg),Rho,ReturnLoss,%ReflectedPower
 4.875393,  77.684801,  97.292707,  -604.983454,  612.756762,  -80.864129,  0.974582,  0.223631,  94.981033
 4.875726,  78.086692,  96.662712,  -604.666673,  612.344237,  -80.917622,  0.974711,  0.222480,  95.006211
 4.876059,  77.389985,  97.259141,  -603.695016,  611.479364,  -80.848065,  0.974487,  0.224483,  94.962401
 4.876392,  77.050525,  97.408635,  -602.780300,  610.600141,  -80.820563,  0.974376,  0.225472,  94.940776
 4.876725,  78.067125,  96.554340,  -604.255811,  611.921422,  -80.921569,  0.974705,  0.222536,  95.004991
 4.877059,  77.644472,  96.626466,  -602.786113,  610.481590,  -80.893120,  0.974569,  0.223747,  94.978492
 4.877392,  77.034855,  97.561028,  -603.179203,  611.018253,  -80.812424,  0.974370,  0.225518,  94.939773
 4.877725,  76.777158,  97.768672,  -602.764463,  610.642049,  -80.786977,  0.974286,  0.226275,  94.923225
 4.878058,  78.314349,  96.263785,  -604.348018,  611.966701,  -80.949794,  0.974784,  0.221833,  95.020362
 4.878391,  77.077924,  97.538558,  -603.285157,  611.119261,  -80.816089,  0.974385,  0.225392,  94.942528
 4.878725,  77.265960,  97.157243,  -602.885332,  610.663780,  -80.845421,  0.974446,  0.224844,  94.954521
 4.879057,  77.221661,  97.091246,  -602.506031,  610.278812,  -80.845872,  0.974432,  0.224973,  94.951701
 4.879391,  76.728503,  97.520536,  -601.816857,  609.666946,  -80.795738,  0.974269,  0.226419,  94.920089
 4.879724,  77.260762,  97.053940,  -602.549923,  610.316211,  -80.849985,  0.974444,  0.224859,  94.954191
 4.880057,  77.660561,  96.236089,  -601.654390,  609.302380,  -80.912522,  0.974574,  0.223701,  94.979506
 4.880390,  76.617630,  97.417608,  -601.056314,  608.899731,  -80.793851,  0.974233,  0.226746,  94.912927
 4.880723,  77.593917,  96.273983,  -601.504057,  609.159922,  -80.906769,  0.974553,  0.223893,  94.975304
 4.881057,  76.968127,  97.113688,  -601.552120,  609.340645,  -80.829519,  0.974348,  0.225714,  94.935498
 4.881390,  76.648341,  97.161005,  -600.403707,  608.214495,  -80.807876,  0.974243,  0.226655,  94.914913
 4.881723,  77.152349,  96.720934,  -601.099082,  608.830884,  -80.859213,  0.974409,  0.225175,  94.947282
 4.882056,  77.265861,  96.537720,  -600.996211,  608.700236,  -80.874701,  0.974446,  0.224844,  94.954515
 4.882390,  76.692800,  97.067656,  -600.300482,  608.097688,  -80.815005,  0.974258,  0.226524,  94.917785
 4.882722,  76.360502,  97.580085,  -600.504151,  608.380727,  -80.770426,  0.974147,  0.227510,  94.896240
 4.883056,  76.961359,  96.444028,  -599.486762,  607.195049,  -80.860841,  0.974346,  0.225734,  94.935064
 4.883389,  77.035466,  96.536524,  -600.066798,  607.782414,  -80.860917,  0.974371,  0.225516,  94.939812
 4.883722,  76.464625,  96.880548,  -598.810693,  606.597137,  -80.809990,  0.974182,  0.227200,  94.903011
 4.884055,  76.649435,  96.856162,  -599.483583,  607.257509,  -80.822401,  0.974243,  0.226652,  94.914984
 4.884388,  78.035589,  95.140019,  -599.770545,  607.269570,  -80.986565,  0.974695,  0.222626,  95.003023
 4.884722,  77.440408,  95.939498,  -599.864361,  607.487974,  -80.913478,  0.974503,  0.224337,  94.965597
 4.885055,  76.201632,  97.053184,  -598.268262,  606.089295,  -80.785690,  0.974094,  0.227984,  94.885875
 4.885388,  76.857796,  96.365278,  -598.830167,  606.534282,  -80.858333,  0.974312,  0.226038,  94.928415
 4.885721,  76.534884,  96.752762,  -598.707091,  606.474466,  -80.820344,  0.974205,  0.226991,  94.907569
 4.886055,  76.407001,  96.828566,  -598.420098,  606.203254,  -80.808944,  0.974163,  0.227371,  94.899266
 4.886387,  77.488666,  95.391850,  -598.373887,  605.929793,  -80.942355,  0.974519,  0.224197,  94.968653
 4.886721,  76.822094,  95.886807,  -597.226418,  604.874925,  -80.878945,  0.974300,  0.226143,  94.926119
 4.887054,  76.704740,  96.286678,  -597.974808,  605.677303,  -80.852819,  0.974262,  0.226489,  94.918556
 4.887387,  76.523460,  96.662466,  -598.386866,  606.143938,  -80.823941,  0.974201,  0.227025,  94.906829
 4.887720,  77.081658,  95.669764,  -597.602338,  605.211747,  -80.904874,  0.974386,  0.225381,  94.942767
 4.888053,  76.493702,  96.566839,  -597.976351,  605.723427,  -80.826678,  0.974191,  0.227114,  94.904898
 4.888387,  76.551900,  96.422673,  -597.773025,  605.499728,  -80.837078,  0.974211,  0.226941,  94.908672
 4.888720,  77.776159,  94.470421,  -596.668582,  604.101033,  -81.003196,  0.974612,  0.223368,  94.986779
 4.889053,  76.401878,  96.804490,  -598.326404,  606.106917,  -80.809776,  0.974161,  0.227387,  94.898933
 4.889386,  76.787335,  95.820886,  -596.885480,  604.527848,  -80.879991,  0.974289,  0.226245,  94.923881
 4.889719,  76.129374,  96.263381,  -595.583860,  603.313163,  -80.818906,  0.974070,  0.228201,  94.881147
 4.890052,  76.090152,  96.284771,  -595.490265,  603.224181,  -80.815482,  0.974056,  0.228318,  94.878577
 4.890386,  76.204835,  96.549813,  -596.757579,  604.517555,  -80.809856,  0.974095,  0.227975,  94.886085
 4.890719,  75.966320,  96.606289,  -595.963107,  603.742329,  -80.792523,  0.974015,  0.228691,  94.870446
 4.891052,  76.274986,  96.584034,  -597.144984,  604.905453,  -80.812516,  0.974118,  0.227765,  94.890666
 4.891385,  75.863465,  96.541376,  -595.349944,  603.126681,  -80.789289,  0.973980,  0.229001,  94.863672
 4.891718,  76.390063,  95.756230,  -595.092127,  602.746958,  -80.859039,  0.974157,  0.227422,  94.898164
 4.892052,  76.183092,  95.968398,  -594.904629,  602.595595,  -80.836289,  0.974088,  0.228040,  94.884663
 4.892385,  76.135700,  95.659692,  -593.774304,  601.430545,  -80.848174,  0.974072,  0.228182,  94.881562
 4.892718,  75.967214,  96.377268,  -595.273453,  603.024927,  -80.803518,  0.974015,  0.228688,  94.870504
 4.893051,  76.606879,  95.197825,  -594.255772,  601.832658,  -80.898875,  0.974229,  0.226778,  94.912232
 4.893384,  76.018885,  96.369968,  -595.460404,  603.208309,  -80.807040,  0.974032,  0.228532,  94.873901
 4.893717,  75.888314,  96.587671,  -595.590659,  603.371702,  -80.788609,  0.973988,  0.228926,  94.865310
 4.894051,  76.121885,  95.873885,  -594.370435,  602.053167,  -80.837073,  0.974067,  0.228223,  94.880657
 4.894384,  76.572456,  95.299215,  -594.428325,  602.019081,  -80.891945,  0.974218,  0.226880,  94.910003
 4.894717,  75.378336,  96.543568,  -593.386934,  601.189416,  -80.759137,  0.973815,  0.230475,  94.831481
 4.895050,  75.699610,  96.151420,  -593.506242,  601.244338,  -80.797848,  0.973924,  0.229496,  94.852844
 4.895383,  75.351401,  96.400626,  -592.846519,  600.633063,  -80.764317,  0.973805,  0.230557,  94.829681
 4.895717,  75.158526,  96.804946,  -593.278229,  601.124159,  -80.732883,  0.973739,  0.231149,  94.816762
 4.896049,  75.940095,  96.061335,  -594.206037,  601.920754,  -80.816965,  0.974006,  0.228770,  94.868720
 4.896383,  75.672518,  95.911847,  -592.670936,  600.381480,  -80.807669,  0.973915,  0.229579,  94.851049
 4.896716,  75.617040,  95.914518,  -592.454574,  600.168323,  -80.804117,  0.973896,  0.229747,  94.847370
 4.897049,  75.429413,  96.173588,  -592.478063,  600.232967,  -80.780063,  0.973832,  0.230319,  94.834889
 4.897382,  75.518242,  95.994048,  -592.295353,  600.023869,  -80.794191,  0.973862,  0.230048,  94.840806
 4.897716,  75.526394,  95.693207,  -591.417199,  599.108916,  -80.809155,  0.973865,  0.230023,  94.841348
 4.898049,  75.463141,  96.002946,  -592.099009,  599.831478,  -80.790351,  0.973844,  0.230216,  94.837137
 4.898382,  74.573970,  96.684207,  -590.527939,  598.390410,  -80.701885,  0.973536,  0.232961,  94.777207
 4.898715,  76.305685,  94.667229,  -591.424160,  598.952770,  -80.906147,  0.974129,  0.227673,  94.892669
 4.899048,  74.696859,  96.546035,  -590.616430,  598.455432,  -80.716309,  0.973579,  0.232578,  94.785573
 4.899382,  76.345072,  94.537887,  -591.184907,  598.696089,  -80.914750,  0.974142,  0.227556,  94.895236
 4.899714,  75.021659,  96.028490,  -590.384078,  598.142818,  -80.761644,  0.973692,  0.231571,  94.807554
 4.900048,  74.643846,  96.635918,  -590.669163,  598.521981,  -80.708631,  0.973560,  0.232743,  94.781967
 4.900381,  74.496858,  96.129836,  -588.550860,  596.349780,  -80.723756,  0.973509,  0.233202,  94.771944
 4.900714,  75.110330,  96.161970,  -591.146979,  598.917253,  -80.760757,  0.973722,  0.231297,  94.813523
 4.901047,  74.448951,  96.414738,  -589.209435,  597.045693,  -80.706961,  0.973492,  0.233352,  94.768669
 4.901381,  75.094621,  95.285354,  -588.434380,  596.099252,  -80.802060,  0.973717,  0.231346,  94.812467
 4.901714,  75.899740,  94.388383,  -588.944562,  596.460279,  -80.894949,  0.973992,  0.228891,  94.866063
 4.902047,  74.850209,  95.741623,  -588.822150,  596.555096,  -80.764755,  0.973632,  0.232101,  94.795974
 4.902380,  75.827831,  94.496381,  -588.986861,  596.519144,  -80.885349,  0.973968,  0.229108,  94.861321
 4.902713,  74.403791,  95.527404,  -586.360606,  594.091108,  -80.747047,  0.973476,  0.233494,  94.765578
 4.903047,  75.280949,  94.939516,  -588.138070,  595.751543,  -80.830338,  0.973781,  0.230773,  94.824970
 4.903379,  74.583489,  95.584048,  -587.262598,  594.990478,  -80.755629,  0.973539,  0.232931,  94.777856
 4.903713,  75.326660,  94.450114,  -586.832557,  594.384786,  -80.856856,  0.973797,  0.230633,  94.828028
 4.904046,  74.307187,  95.599544,  -586.184027,  593.928435,  -80.737439,  0.973442,  0.233797,  94.758954
 4.904379,  74.789342,  94.905806,  -586.049040,  593.683914,  -80.801421,  0.973611,  0.232290,  94.791851
 4.904712,  75.045803,  94.976297,  -587.300099,  594.930167,  -80.813980,  0.973700,  0.231496,  94.809181
 4.905046,  75.388302,  94.650564,  -587.691512,  595.264683,  -80.850945,  0.973818,  0.230444,  94.832146
 4.905379,  74.759667,  95.437984,  -587.538097,  595.238964,  -80.773767,  0.973601,  0.232382,  94.789838
 4.905712,  74.916967,  94.492861,  -585.311961,  592.890372,  -80.829427,  0.973655,  0.231894,  94.800489
 4.906045,  74.279975,  95.369584,  -585.381376,  593.099244,  -80.746883,  0.973433,  0.233883,  94.757085
 4.906378,  74.529456,  94.909403,  -585.006995,  592.655869,  -80.784973,  0.973520,  0.233100,  94.774171
 4.906712,  74.754486,  94.701323,  -585.288337,  592.900310,  -80.809176,  0.973599,  0.232398,  94.789486
 4.907044,  74.998762,  94.464381,  -585.555326,  593.126090,  -80.835890,  0.973684,  0.231641,  94.806011
 4.907378,  74.252728,  95.171103,  -584.672771,  592.367950,  -80.754810,  0.973423,  0.233969,  94.755212
 4.907711,  74.394139,  95.203792,  -585.346420,  593.038104,  -80.762150,  0.973473,  0.233524,  94.764917
 4.908044,  74.180635,  95.231006,  -584.559723,  592.266000,  -80.747334,  0.973397,  0.234196,  94.750251
 4.908377,  74.614713,  94.387599,  -583.771711,  591.353049,  -80.815711,  0.973550,  0.232834,  94.779984
 4.908710,  74.962408,  94.159247,  -584.480140,  592.016045,  -80.848471,  0.973671,  0.231754,  94.803558
 4.909044,  74.336097,  94.901334,  -584.198002,  591.856037,  -80.773202,  0.973452,  0.233706,  94.760938
 4.909377,  74.371598,  95.059504,  -584.819595,  592.494952,  -80.767743,  0.973465,  0.233595,  94.763373
 4.909710,  74.135055,  95.157153,  -584.151806,  591.851515,  -80.748041,  0.973381,  0.234340,  94.747109
 4.910043,  75.063707,  93.679205,  -583.422681,  590.895776,  -80.878118,  0.973706,  0.231441,  94.810386
 4.910377,  73.991297,  95.056586,  -583.263647,  590.958743,  -80.743819,  0.973330,  0.234796,  94.737175
 4.910709,  73.286212,  95.751976,  -582.461900,  590.279854,  -80.664682,  0.973077,  0.237055,  94.687905
 4.911043,  73.873205,  95.127844,  -582.996584,  590.706631,  -80.732831,  0.973288,  0.235171,  94.728987
 4.911376,  73.331321,  95.591801,  -582.169253,  589.965110,  -80.675421,  0.973093,  0.236909,  94.691085
 4.911709,  73.265792,  95.601559,  -581.929359,  589.729970,  -80.670709,  0.973070,  0.237121,  94.686464
 4.912042,  73.972554,  94.709799,  -582.142898,  589.796829,  -80.759557,  0.973324,  0.234855,  94.735877
 4.912375,  73.500162,  95.021086,  -581.153073,  588.870021,  -80.714197,  0.973154,  0.236365,  94.702953
 4.912709,  72.936731,  95.812888,  -581.205223,  589.049761,  -80.639007,  0.972950,  0.238191,  94.663140
 4.913042,  74.879808,  93.431587,  -581.927736,  589.380481,  -80.878845,  0.973643,  0.232009,  94.797977
 4.913375,  74.151241,  94.493735,  -582.216483,  589.834807,  -80.781420,  0.973387,  0.234289,  94.748225
 4.913708,  74.055164,  94.315945,  -581.289362,  588.891178,  -80.784044,  0.973353,  0.234593,  94.741593
 4.914042,  74.535082,  93.658680,  -581.234674,  588.732278,  -80.846331,  0.973522,  0.233082,  94.774555
 4.914374,  73.475235,  94.842869,  -580.516561,  588.213097,  -80.721324,  0.973145,  0.236445,  94.701204
 4.914708,  74.197214,  94.070794,  -581.122721,  588.687465,  -80.804998,  0.973403,  0.234144,  94.751393
 4.915041,  73.699168,  94.561910,  -580.584965,  588.235375,  -80.749407,  0.973226,  0.235726,  94.716873
 4.915374,  73.400086,  94.869240,  -580.288697,  587.992470,  -80.715208,  0.973118,  0.236687,  94.695925
 4.915707,  73.589275,  94.664952,  -580.447353,  588.116130,  -80.737343,  0.973186,  0.236079,  94.709195
 4.916040,  73.715797,  94.574932,  -580.691876,  588.342989,  -80.749829,  0.973232,  0.235673,  94.718033
 4.916374,  73.810610,  93.950998,  -579.194164,  586.764578,  -80.786453,  0.973266,  0.235371,  94.724636
 4.916707,  73.580734,  94.310748,  -579.346419,  586.972563,  -80.754169,  0.973183,  0.236106,  94.708597
 4.917040,  72.968998,  95.009327,  -578.943089,  586.687201,  -80.680504,  0.972962,  0.238086,  94.665436
 4.917373,  73.184744,  94.845317,  -579.336413,  587.048817,  -80.702517,  0.973040,  0.237384,  94.680738
 4.917706,  74.061715,  93.619145,  -579.204954,  586.722186,  -80.818610,  0.973355,  0.234572,  94.742046
 4.918039,  72.908201,  94.736763,  -577.879108,  585.593133,  -80.689962,  0.972939,  0.238284,  94.661108
 4.918373,  73.438547,  94.147833,  -578.276998,  585.890861,  -80.753091,  0.973132,  0.236563,  94.698628
 4.918706,  73.587743,  94.172358,  -578.957785,  586.566748,  -80.761412,  0.973186,  0.236083,  94.709088
 4.919039,  73.453607,  94.124924,  -578.269253,  585.879536,  -80.755180,  0.973138,  0.236515,  94.699686
 4.919372,  73.200475,  94.357154,  -577.936504,  585.588486,  -80.727523,  0.973046,  0.237333,  94.681851
 4.919705,  72.929154,  94.913130,  -578.492250,  586.226736,  -80.682646,  0.972947,  0.238216,  94.662601
 4.920039,  72.892267,  94.670338,  -577.615136,  585.321893,  -80.692198,  0.972934,  0.238336,  94.659973
 4.920372,  73.087854,  94.564140,  -578.097587,  585.780844,  -80.710081,  0.973005,  0.237698,  94.673877
 4.920705,  73.592510,  94.000864,  -578.459747,  586.047644,  -80.770144,  0.973188,  0.236068,  94.709421
 4.921038,  72.305153,  95.307781,  -577.100092,  584.917165,  -80.622419,  0.972717,  0.240272,  94.617795
 4.921371,  73.111620,  94.018005,  -576.554719,  584.170120,  -80.738515,  0.973014,  0.237621,  94.675562
 4.921704,  73.205681,  94.278422,  -577.721194,  585.363305,  -80.731733,  0.973048,  0.237316,  94.682219
 4.922038,  72.949478,  94.247827,  -576.583417,  584.235475,  -80.716723,  0.972955,  0.238149,  94.664048
 4.922371,  73.234440,  93.844985,  -576.533987,  584.121836,  -80.754937,  0.973058,  0.237223,  94.684251
 4.922704,  72.274565,  95.058527,  -576.233737,  584.021783,  -80.632696,  0.972705,  0.240373,  94.615579
 4.923037,  72.295990,  94.671100,  -575.169455,  582.908671,  -80.653243,  0.972713,  0.240302,  94.617132
 4.923370,  72.656784,  94.298619,  -575.538344,  583.212324,  -80.695236,  0.972847,  0.239109,  94.643136
 4.923704,  73.312262,  93.592839,  -576.089707,  583.642845,  -80.772362,  0.973087,  0.236971,  94.689742
 4.924037,  72.651537,  94.031802,  -574.717741,  582.359393,  -80.708087,  0.972845,  0.239126,  94.642759
 4.924370,  72.188957,  94.852842,  -575.269521,  583.036949,  -80.637217,  0.972673,  0.240659,  94.609369
 4.924703,  72.838383,  93.947319,  -575.227721,  582.849063,  -80.724378,  0.972914,  0.238513,  94.656129
 4.925036,  72.465254,  94.423543,  -575.126634,  582.826261,  -80.676572,  0.972776,  0.239741,  94.629362
 4.925369,  72.405339,  94.476849,  -575.039808,  582.749222,  -80.670017,  0.972754,  0.239939,  94.625039
 4.925703,  72.173505,  94.941386,  -575.468971,  583.248149,  -80.631822,  0.972668,  0.240710,  94.608246
 4.926036,  73.312436,  93.421894,  -575.573971,  583.106376,  -80.780815,  0.973087,  0.236970,  94.689754
 4.926369,  72.434120,  94.096721,  -574.022143,  581.683430,  -80.690714,  0.972765,  0.239844,  94.627117
 4.926702,  72.925369,  93.735079,  -574.944575,  582.535432,  -80.740491,  0.972946,  0.238228,  94.662331
 4.927035,  72.771699,  93.841546,  -574.637866,  582.249872,  -80.725295,  0.972889,  0.238731,  94.651365
 4.927369,  72.500722,  93.942716,  -573.833853,  581.472720,  -80.702687,  0.972789,  0.239624,  94.631918
 4.927701,  73.082877,  92.969308,  -573.274403,  580.764008,  -80.788541,  0.973003,  0.237715,  94.673524
 4.928035,  72.940338,  93.382893,  -573.944803,  581.492048,  -80.758890,  0.972951,  0.238179,  94.663397
 4.928368,  72.532835,  93.785988,  -573.495439,  581.113440,  -80.712547,  0.972801,  0.239517,  94.634230
 4.928701,  72.660626,  93.698653,  -573.755331,  581.355844,  -80.725175,  0.972848,  0.239096,  94.643411
 4.929034,  72.267185,  94.068434,  -573.253225,  580.920073,  -80.681199,  0.972703,  0.240398,  94.615045
 4.929368,  72.174420,  93.901250,  -572.373145,  580.024536,  -80.683418,  0.972668,  0.240707,  94.608312
 4.929701,  72.616947,  93.121390,  -571.840955,  579.373516,  -80.751003,  0.972832,  0.239240,  94.640277
 4.930034,  72.777969,  93.063647,  -572.321809,  579.838853,  -80.764271,  0.972892,  0.238711,  94.651814
 4.930367,  71.806855,  94.122765,  -571.523779,  579.222345,  -80.648193,  0.972530,  0.241939,  94.581472
 4.930700,  71.348247,  94.761977,  -571.525698,  579.328452,  -80.585846,  0.972356,  0.243495,  94.547605
 4.931033,  71.323545,  94.840031,  -571.653929,  579.467727,  -80.580306,  0.972346,  0.243579,  94.545769
 4.931366,  72.298388,  93.196441,  -570.768341,  578.326962,  -80.726584,  0.972714,  0.240294,  94.617305
 4.931700,  71.564914,  94.246769,  -570.895341,  578.622453,  -80.625965,  0.972438,  0.242757,  94.563658
 4.932033,  72.255781,  93.865459,  -572.599628,  580.242241,  -80.690526,  0.972698,  0.240436,  94.614218
 4.932366,  71.912978,  93.672270,  -570.616533,  578.254029,  -80.677629,  0.972570,  0.241582,  94.589248
 4.932699,  71.926812,  94.036999,  -571.761743,  579.443222,  -80.660385,  0.972575,  0.241536,  94.590261
 4.933033,  71.973514,  93.526573,  -570.429273,  578.045651,  -80.688873,  0.972593,  0.241379,  94.593675
 4.933366,  71.317051,  94.478603,  -570.558325,  578.327769,  -80.597865,  0.972344,  0.243601,  94.545286
 4.933699,  71.167050,  94.743864,  -570.720798,  578.531441,  -80.574576,  0.972287,  0.244115,  94.534108
 4.934032,  71.508596,  93.925450,  -569.708294,  577.398935,  -80.638238,  0.972417,  0.242949,  94.559495
 4.934365,  71.653841,  93.927674,  -570.313129,  577.996084,  -80.647774,  0.972472,  0.242456,  94.570219
 4.934698,  71.044934,  94.425583,  -569.274303,  577.052357,  -80.582231,  0.972240,  0.244534,  94.524974
 4.935031,  71.501224,  93.738807,  -569.122622,  576.790710,  -80.647068,  0.972414,  0.242974,  94.558949
 4.935365,  71.675112,  93.317088,  -568.579509,  576.186374,  -80.679669,  0.972480,  0.242384,  94.571786
 4.935698,  71.715321,  93.053246,  -567.955229,  575.527626,  -80.695523,  0.972495,  0.242248,  94.574746
 4.936031,  72.041993,  92.995645,  -569.118559,  576.666388,  -80.719859,  0.972618,  0.241150,  94.598673
 4.936364,  72.113171,  92.427487,  -567.699922,  575.174793,  -80.752926,  0.972645,  0.240912,  94.603858
 4.936697,  71.732044,  93.264033,  -568.654389,  576.251676,  -80.686080,  0.972502,  0.242192,  94.575976
 4.937031,  71.158992,  93.763576,  -567.785480,  575.475420,  -80.622999,  0.972283,  0.244142,  94.533506
 4.937364,  71.358271,  93.465945,  -567.721782,  575.364150,  -80.651208,  0.972360,  0.243460,  94.548350
 4.937697,  72.222243,  92.033772,  -566.954822,  574.376171,  -80.779746,  0.972686,  0.240548,  94.611785
 4.938030,  71.830733,  92.904015,  -567.980360,  575.528318,  -80.710589,  0.972539,  0.241859,  94.583223
 4.938363,  70.237590,  94.613401,  -566.468465,  574.315434,  -80.517942,  0.971925,  0.247346,  94.463808
 4.938696,  71.122500,  93.652327,  -567.304556,  574.982798,  -80.626128,  0.972269,  0.244268,  94.530779
 4.939030,  70.960362,  93.572541,  -566.398428,  574.075779,  -80.619255,  0.972207,  0.244826,  94.518630
 4.939363,  71.137387,  93.279799,  -566.258334,  573.889904,  -80.645811,  0.972275,  0.244216,  94.531892
 4.939696,  71.479312,  92.761105,  -566.114177,  573.663564,  -80.694587,  0.972406,  0.243048,  94.557327
 4.940029,  71.088104,  93.590128,  -566.977910,  574.650382,  -80.626942,  0.972256,  0.244386,  94.528206
 4.940362,  71.030496,  93.544892,  -566.605863,  574.275936,  -80.625350,  0.972234,  0.244584,  94.523892
 4.940695,  70.847162,  93.797593,  -566.597625,  574.309026,  -80.600342,  0.972163,  0.245217,  94.510115
 4.941029,  71.489435,  92.702939,  -565.981481,  573.523209,  -80.698178,  0.972410,  0.243014,  94.558077
 4.941362,  70.378252,  93.878038,  -564.891333,  572.638895,  -80.564518,  0.971980,  0.246851,  94.474563
 4.941695,  70.490079,  93.917212,  -565.471272,  573.217413,  -80.570158,  0.972024,  0.246459,  94.483083
 4.942028,  70.336265,  93.821584,  -564.550436,  572.293355,  -80.564498,  0.971964,  0.246998,  94.471357
 4.942361,  70.624428,  93.658333,  -565.263421,  572.969998,  -80.592290,  0.972077,  0.245991,  94.493285
 4.942695,  70.137782,  94.179166,  -564.777224,  572.575784,  -80.532920,  0.971886,  0.247698,  94.456151
 4.943028,  71.090965,  92.507434,  -563.763760,  571.303075,  -80.681577,  0.972257,  0.244376,  94.528420
 4.943361,  71.020461,  92.930239,  -564.736057,  572.331061,  -80.655569,  0.972230,  0.244619,  94.523139
 4.943694,  70.842486,  92.927607,  -563.995729,  571.600142,  -80.643780,  0.972161,  0.245233,  94.509763
 4.944027,  70.720710,  93.054419,  -563.870899,  571.497608,  -80.629201,  0.972114,  0.245656,  94.500573
 4.944360,  71.251781,  92.245825,  -563.639430,  571.138074,  -80.705455,  0.972319,  0.243824,  94.540428
 4.944694,  70.291214,  93.628608,  -563.794033,  571.515554,  -80.571151,  0.971946,  0.247157,  94.467913
 4.945027,  70.778649,  92.967239,  -563.850641,  571.463431,  -80.637495,  0.972137,  0.245454,  94.504949
 4.945360,  70.900424,  92.681044,  -563.499645,  571.070596,  -80.660097,  0.972184,  0.245033,  94.514125
 4.945693,  70.723544,  93.000743,  -563.723086,  571.343028,  -80.632099,  0.972115,  0.245646,  94.500787
 4.946026,  71.147739,  92.467011,  -563.875671,  571.406966,  -80.687393,  0.972279,  0.244181,  94.532666
 4.946360,  70.899523,  92.461520,  -562.840968,  570.385035,  -80.671118,  0.972183,  0.245036,  94.514057
 4.946693,  70.986593,  92.266716,  -562.616061,  570.131546,  -80.686772,  0.972217,  0.244735,  94.520599
 4.947026,  70.677341,  92.726613,  -562.717424,  570.306167,  -80.642826,  0.972097,  0.245806,  94.497293
 4.947359,  70.523532,  92.741507,  -562.127833,  569.726854,  -80.631707,  0.972037,  0.246343,  94.485627
 4.947692,  70.647865,  92.533745,  -562.021861,  569.588506,  -80.650593,  0.972086,  0.245909,  94.495061
 4.948025,  70.378193,  92.597131,  -561.099365,  568.688602,  -80.629192,  0.971980,  0.246851,  94.474558
 4.948359,  70.251445,  92.889809,  -561.444354,  569.076690,  -80.605773,  0.971930,  0.247297,  94.464869
 4.948692,  70.133702,  92.698130,  -560.389411,  568.004608,  -80.607479,  0.971884,  0.247712,  94.455838
 4.949025,  70.336116,  92.886191,  -561.783661,  569.410859,  -80.611706,  0.971964,  0.246999,  94.471345
 4.949358,  69.894025,  93.186159,  -560.839362,  568.528319,  -80.566356,  0.971789,  0.248562,  94.437362
 4.949691,  69.878096,  93.361254,  -561.289421,  569.001000,  -80.556391,  0.971783,  0.248618,  94.436130
 4.950025,  70.915923,  91.867143,  -561.130432,  568.600856,  -80.702278,  0.972190,  0.244979,  94.515290
 4.950358,  70.246461,  92.584309,  -560.517663,  568.112582,  -80.620916,  0.971928,  0.247314,  94.464487
 4.950691,  70.314409,  92.466390,  -560.447763,  568.024408,  -80.631502,  0.971955,  0.247075,  94.469687
 4.951024,  70.062734,  93.065762,  -561.183809,  568.848401,  -80.584005,  0.971856,  0.247963,  94.450380
 4.951357,  69.611009,  93.263929,  -559.891630,  567.606200,  -80.542931,  0.971676,  0.249572,  94.415387
 4.951690,  70.192583,  92.671319,  -560.553300,  568.161927,  -80.612844,  0.971907,  0.247504,  94.460358
 4.952024,  69.601976,  93.141612,  -559.494025,  567.193904,  -80.548520,  0.971672,  0.249605,  94.414683
 4.952357,  70.081669,  92.725634,  -560.255720,  567.877201,  -80.602540,  0.971863,  0.247896,  94.451837
 4.952690,  69.966124,  92.554865,  -559.271845,  566.878647,  -80.603331,  0.971818,  0.248305,  94.442933
 4.953023,  69.372004,  93.218429,  -558.761999,  566.484463,  -80.528697,  0.971580,  0.250432,  94.396693
 4.953356,  70.365113,  91.878789,  -558.906650,  566.408293,  -80.664771,  0.971975,  0.246897,  94.473560
 4.953690,  69.638507,  92.602765,  -558.056567,  565.687550,  -80.578448,  0.971687,  0.249474,  94.417530
 4.954022,  69.818780,  92.538374,  -558.613228,  566.226182,  -80.594096,  0.971759,  0.248829,  94.431537
 4.954356,  70.446091,  91.933534,  -559.402699,  566.906654,  -80.667444,  0.972007,  0.246613,  94.479735
 4.954689,  70.365532,  91.866209,  -558.870835,  566.370913,  -80.665439,  0.971975,  0.246896,  94.473592
 4.955022,  70.082345,  92.165032,  -558.595060,  566.147361,  -80.631071,  0.971864,  0.247894,  94.451889
 4.955355,  70.015392,  91.893515,  -557.511641,  565.034200,  -80.640352,  0.971837,  0.248131,  94.446733
 4.955688,  70.419673,  91.221247,  -557.164225,  564.582403,  -80.701934,  0.971997,  0.246706,  94.477722
 4.956022,  69.757369,  92.141920,  -557.184714,  564.752104,  -80.610092,  0.971734,  0.249049,  94.426773
 4.956355,  69.532017,  92.349610,  -556.866853,  564.472446,  -80.584029,  0.971644,  0.249856,  94.409222
 4.956688,  70.058961,  91.814543,  -557.456002,  564.966463,  -80.647336,  0.971854,  0.247976,  94.450090
 4.957021,  69.374696,  92.458036,  -556.534416,  564.162251,  -80.567642,  0.971581,  0.250422,  94.396905
 4.957355,  69.662894,  92.104128,  -556.682084,  564.250045,  -80.605550,  0.971697,  0.249386,  94.419429
 4.957687,  70.051453,  91.476052,  -556.416158,  563.885457,  -80.664102,  0.971851,  0.248003,  94.449511
